timeStamp,language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,firstTradeDateMilliseconds,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,sourceInterval,exchangeDataDelayedBy,pageViewGrowthWeekly,tradeable,priceHint,circulatingSupply,lastMarket,volume24Hr,volumeAllCurrencies,fromCurrency,toCurrency,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,fullExchangeName,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,startDate,coinImageUrl,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,marketState,exchange,shortName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,symbol
"Mon, 16 May 2022 10:41:28 GMT",en-US,US,CRYPTOCURRENCY,CRYPTOCURRENCY,CoinMarketCap,True,HIGH,USD,1596240000000,2.274e-05,-1.0573716e-05,-0.46498314,3.1335e-05,-1.9168716e-05,-0.611735,6680059392,15,0,0.12562235,False,6,549063283965952,CoinMarketCap,499708480,499708480,SHIB,USD=X,-1.01002115e-07,-0.8233448,1652697540,1.2166283e-05,1.298053e-05,1.1996421E-5 - 1.298053E-5,1.1996421e-05,499708480,1.298053e-05,CCC,1.298053e-05,1074387059,1082776726,1596240000,https://s2.coinmarketcap.com/static/img/coins/64x64/5994.png,7.1662835e-06,1.4332567,5.0E-6 - 8.8E-5,-7.583372e-05,-0.8617468,5e-06,8.8e-05,REGULAR,CCC,SHIBA INU USD,finmb_SHIB_CCC,UTC,UTC,0,ccc_market,False,SHIB-USD
"Mon, 16 May 2022 10:41:28 GMT",en-US,US,CRYPTOCURRENCY,CRYPTOCURRENCY,CoinMarketCap,True,HIGH,USD,1410912000000,0.69398654,-0.27318093,-0.3936401,0.81639487,-0.39558926,-0.4845563,20343048192,15,0,0.19622074,False,6,48343101440,CoinMarketCap,1733862016,1733862016,XRP,USD=X,0.00057157874,0.13601863,1652697600,0.4208056,0.44562653,0.4122762 - 0.44562653,0.4122762,1733862016,0.44562653,CCC,0.44562653,2276773600,2859805267,1375574400,https://s2.coinmarketcap.com/static/img/coins/64x64/52.png,0.07585159,0.21988899,0.344954 - 1.702209,-1.2814034,-0.75278854,0.344954,1.702209,REGULAR,CCC,XRP USD,finmb_XRP_CCC,UTC,UTC,0,ccc_market,False,XRP-USD
"Mon, 16 May 2022 10:41:28 GMT",en-US,US,CRYPTOCURRENCY,CRYPTOCURRENCY,CoinMarketCap,True,HIGH,USD,1410912000000,0.1340543,-0.046075985,-0.34371135,0.163692,-0.07571368,-0.46253744,11672151040,15,0,-0.074102856,False,6,132670767104,CoinMarketCap,653378304,653378304,DOGE,USD=X,-0.000109143555,-0.12390583,1652697600,0.08797832,0.09254498,0.08707169 - 0.09254498,0.08707169,653378304,0.09254498,CCC,0.09254498,1093491827,1418270435,1387065600,https://s2.coinmarketcap.com/static/img/coins/64x64/74.png,0.017941318,0.25616914,0.070037 - 0.684735,-0.5967567,-0.8715148,0.070037,0.684735,REGULAR,CCC,Dogecoin USD,finmb_DOGE_CCC,UTC,UTC,0,ccc_market,False,DOGE-USD
"Mon, 16 May 2022 10:41:28 GMT",en-US,US,CRYPTOCURRENCY,CRYPTOCURRENCY,CoinMarketCap,True,HIGH,USD,1410912000000,39937.777,-10029.244,-0.25112173,45427.973,-15519.439,-0.3416274,569497878528,15,0,0.73457605,False,2,19041318,CoinMarketCap,31823902720,31823902720,BTC,USD=X,244.48828,0.8241863,1652697600,29908.533,31206.668,29432.443 - 31206.668,29432.443,31823902720,31206.668,CCC,31206.668,29504210741,47400632814,1367107200,https://s2.coinmarketcap.com/static/img/coins/64x64/1.png,3558.043,0.13502759,26350.49 - 68789.625,-38881.094,-0.56521744,26350.49,68789.625,REGULAR,CCC,Bitcoin USD,finmb_BTC_CCC,UTC,UTC,0,ccc_market,False,BTC-USD
"Mon, 16 May 2022 10:41:28 GMT",en-US,US,CRYPTOCURRENCY,CRYPTOCURRENCY,CoinMarketCap,True,HIGH,USD,1500940800000,396.84418,-99.83853,-0.2515812,460.17105,-163.1654,-0.35457554,48494186496,15,0,0.11533282,False,2,163276976,CoinMarketCap,1730581120,1730581120,BNB,USD=X,4.0150146,1.3703617,1652697540,297.00565,310.95972,290.85382 - 310.95972,290.85382,1730581120,310.95972,CCC,310.95972,1879417633,2705134221,1500940800,https://s2.coinmarketcap.com/static/img/coins/64x64/1839.png,83.48918,0.39101988,213.51646 - 669.3458,-372.34018,-0.5562748,213.51646,669.3458,REGULAR,CCC,Binance Coin USD,finmb_BNB_CCC,UTC,UTC,0,ccc_market,False,BNB-USD
"Mon, 16 May 2022 10:41:28 GMT",en-US,US,CRYPTOCURRENCY,CRYPTOCURRENCY,CoinMarketCap,True,HIGH,USD,1506816000000,0.9154806,-0.3462593,-0.3782268,1.2152406,-0.6460193,-0.53159785,19204974592,15,0,-0.03574591,False,6,33739028480,CoinMarketCap,1323534080,1323534080,ADA,USD=X,0.029830754,5.5304527,1652697540,0.5692213,0.60733443,0.5546251 - 0.60733443,0.5546251,1323534080,0.59448266,CCC,0.59448266,1300179988,1829546395,1506816000,https://s2.coinmarketcap.com/static/img/coins/64x64/2010.png,0.16269231,0.40019852,0.406529 - 3.099186,-2.5299647,-0.816332,0.406529,3.099186,REGULAR,CCC,Cardano USD,finmb_ADA_CCC,UTC,UTC,0,ccc_market,False,ADA-USD
"Mon, 16 May 2022 10:41:28 GMT",en-US,US,CRYPTOCURRENCY,CRYPTOCURRENCY,CoinMarketCap,True,HIGH,USD,1424822400000,0.9999908,-0.0010707378,-0.0010707476,1.0003387,-0.0014185905,-0.0014181102,75670315008,15,0,7.26635,False,6,75752120320,CoinMarketCap,61323939840,61323939840,USDT,USD=X,0.000106453896,0.01065168,1652697540,0.9989201,0.9991182,0.99871045 - 0.9991182,0.99871045,61323939840,0.9988931,CCC,0.9988931,66487733438,100005757280,1424822400,https://s2.coinmarketcap.com/static/img/coins/64x64/825.png,0.050434113,0.05317328,0.948486 - 1.033019,-0.034098864,-0.033008944,0.948486,1.033019,REGULAR,CCC,Tether USD,finmb_USDT_CCC,UTC,UTC,0,ccc_market,False,USDT-USD
